August 8	 2001	1.140056
August 9	 2001	1.134687
August 10	 2001	1.121202
August 13	 2001	1.119382
August 14	 2001	1.114889
August 15	 2001	1.108033
August 16	 2001	1.094331
August 17	 2001	1.097333
August 20	 2001	1.090453
August 21	 2001	1.093912
August 22	 2001	1.089087
August 23	 2001	1.094571
August 24	 2001	1.092657
August 27	 2001	1.093673
August 28	 2001	1.097333
August 29	 2001	1.09583
August 30	 2001	1.10017
August 31	 2001	1.091703
September 3	 2001	1.097574
September 4	 2001	1.102232
September 5	 2001	1.12619
September 6	 2001	1.12905
September 7	 2001	1.117443
September 10	 2001	1.101989
September 11	 2001	1.113462
September 13	 2001	1.103083
September 14	 2001	1.100292
September 17	 2001	1.086189
September 18	 2001	1.081256
September 19	 2001	1.07904
September 20	 2001	1.078923
September 21	 2001	1.078749
September 24	 2001	1.093255
September 25	 2001	1.091167
September 26	 2001	1.083893
September 27	 2001	1.083365
September 28	 2001	1.089384
October 1	 2001	1.098901
October 2	 2001	1.090037
October 3	 2001	1.089503
October 4	 2001	1.094451
October 5	 2001	1.0898
October 8	 2001	1.088554
October 9	 2001	1.086484
October 10	 2001	1.09511
October 11	 2001	1.098177
October 12	 2001	1.108095
October 15	 2001	1.096852
October 16	 2001	1.100897
October 17	 2001	1.10114
October 18	 2001	1.108095
October 19	 2001	1.107052
October 22	 2001	1.112842
October 23	 2001	1.121894
October 24	 2001	1.123659
October 25	 2001	1.119257
October 26	 2001	1.120574
October 29	 2001	1.120134
October 30	 2001	1.105767
October 31	 2001	1.105767
November 1	 2001	1.110864
November 5	 2001	1.107972
November 6	 2001	1.113276
November 7	 2001	1.1152
November 8	 2001	1.11402
November 9	 2001	1.119758
November 13	 2001	1.117693
November 14	 2001	1.135912
November 15	 2001	1.131798
November 16	 2001	1.13443
November 19	 2001	1.130646
November 20	 2001	1.136622
November 21	 2001	1.132759
November 22	 2001	1.137333
November 23	 2001	1.138887
November 26	 2001	1.139017
November 27	 2001	1.135783
November 28	 2001	1.132824
November 29	 2001	1.127714
November 30	 2001	1.12676
December 3	 2001	1.115511
December 4	 2001	1.12328
December 5	 2001	1.123217
December 6	 2001	1.127015
December 7	 2001	1.117381
December 10	 2001	1.123091
December 11	 2001	1.123091
December 12	 2001	1.122776
December 13	 2001	1.113152
December 14	 2001	1.120197
December 17	 2001	1.106746
December 18	 2001	1.106562
December 19	 2001	1.108156
December 20	 2001	1.10994
December 21	 2001	1.110618
December 24	 2001	1.125682
December 26	 2001	1.134752
December 27	 2001	1.13688
December 28	 2001	1.132567
December 31	 2001	1.132311
January 2	 2002	1.12429
January 3	 2002	1.106991
